 k a mass
  86.7250155 -49.5000000   0.0000000
  86.7250155   0.0000000   0.0011864
  86.7250155 141.4213538   0.0000000
  86.7250155 400.0000000   0.0000000
  87.6299676 -99.0000000   0.0000000
  87.6299676 -49.5000000   0.0000000
  87.6299676   0.0000000   0.0010286
  87.6299676 141.4213538   0.0000000
  87.6299676 400.0000000   0.0000000
  88.5380457 -99.0000000   0.0000000
  88.5380457 -49.5000000   0.0000000
  88.5380457   0.0000000   0.0009658
  88.5380457 141.4213538   0.0000000
  88.5380457 400.0000000   0.0000000
  89.4492390 -99.0000000   0.0000000
  89.4492390 -49.5000000   0.0000000
  89.4492390   0.0000000   0.0010767
  89.4492390 141.4213538   0.0000000
  89.4492390 400.0000000   0.0000000
  90.3635368 -99.0000000   0.0000000
  90.3635368 -49.5000000   0.0000000
  90.3635368   0.0000000   0.0013089
  90.3635368 141.4213538   0.0000000
  90.3635368 400.0000000   0.0000000
  91.2809288 -99.0000000   0.0000000
  91.2809288 -49.5000000   0.0000000
  91.2809288   0.0000000   0.0012913
  91.2809288 141.4213538   0.0000000
  91.2809288 400.0000000   0.0000000
  92.2014044 -99.0000000   0.0000000
  92.2014044 -49.5000000   0.0000000
  92.2014044   0.0000000   0.0013227
  92.2014044 141.4213538   0.0000000
  92.2014044 400.0000000   0.0000000
  93.1249535 -99.0000000   0.0000000
  93.1249535 -49.5000000   0.0000000
  93.1249535   0.0000000   0.0010346
  93.1249535 141.4213538   0.0000000
  93.1249535 400.0000000   0.0000000
  94.0515657 -99.0000000   0.0000000
  94.0515657 -49.5000000   0.0000000
  94.0515657   0.0000000   0.0009496
  94.0515657 141.4213538   0.0000000
  94.0515657 400.0000000   0.0000000
  94.9812310 -99.0000000   0.0000000
  94.9812310 -49.5000000   0.0000000
  94.9812310   0.0000000   0.0012651
  94.9812310 141.4213538   0.0000000
  94.9812310 400.0000000   0.0000000
  95.9139395 -99.0000000   0.0000000
  95.9139395 -49.5000000   0.0000000
  95.9139395   0.0000000   0.0008050
  95.9139395 141.4213538   0.0000000
  95.9139395 400.0000000   0.0000000
  96.8496811 -99.0000000   0.0000000
  96.8496811 -49.5000000   0.0000000
  96.8496811   0.0000000   0.0010312
  96.8496811 141.4213538   0.0000000
  96.8496811 400.0000000   0.0000000
  97.7884462 -99.0000000   0.0000000
  97.7884462 -49.5000000   0.0000000
  97.7884462   0.0000000   0.0013194
  97.7884462 141.4213538   0.0000000
  97.7884462 400.0000000   0.0000000
  98.7302249 -99.0000000   0.0000000
  98.7302249 -49.5000000   0.0000000
  98.7302249   0.0000000   0.0011983
  98.7302249 141.4213538   0.0000000
  98.7302249 400.0000000   0.0000000
  99.6750078 -99.0000000   0.0000000
  99.6750078 -49.5000000   0.0000000
  99.6750078   0.0000000   0.0009825
  99.6750078 141.4213538   0.0000000
  99.6750078 400.0000000   0.0000000
 100.6227852 -99.0000000   0.0000000
 100.6227852 -49.5000000   0.0000000
 100.6227852   0.0000000   0.0007638
 100.6227852 141.4213538   0.0000000
 100.6227852 400.0000000   0.0000000
 101.5735478 -99.0000000   0.0000000
 101.5735478 -49.5000000   0.0000000
 101.5735478   0.0000000   0.0015022
 101.5735478 141.4213538   0.0000000
 101.5735478 400.0000000   0.0000000
 102.5272861 -99.0000000   0.0000000
 102.5272861 -49.5000000   0.0000000
 102.5272861   0.0000000   0.0012072
 102.5272861 141.4213538   0.0000000
 102.5272861 400.0000000   0.0000000
 103.4839910 -99.0000000   0.0000000
 103.4839910 -49.5000000   0.0000000
 103.4839910   0.0000000   0.0010760
 103.4839910 141.4213538   0.0000000
 103.4839910 400.0000000   0.0000000
 104.4436533 -99.0000000   0.0000000
 104.4436533 -49.5000000   0.0000000
 104.4436533   0.0000000   0.0013619
 104.4436533 141.4213538   0.0000000
 104.4436533 400.0000000   0.0000000
 105.4062638 -99.0000000   0.0000000
 105.4062638 -49.5000000   0.0000000
 105.4062638   0.0000000   0.0012179
 105.4062638 141.4213538   0.0000000
 105.4062638 400.0000000   0.0000000
 106.3718137 -99.0000000   0.0000000
 106.3718137 -49.5000000   0.0000000
 106.3718137   0.0000000   0.0011987
 106.3718137 141.4213538   0.0000000
 106.3718137 400.0000000   0.0000000
 107.3402939 -99.0000000   0.0000000
 107.3402939 -49.5000000   0.0000000
 107.3402939   0.0000000   0.0010340
 107.3402939 141.4213538   0.0000000
 107.3402939 400.0000000   0.0000000
 108.3116956 -99.0000000   0.0000000
 108.3116956 -49.5000000   0.0000000
 108.3116956   0.0000000   0.0015877
 108.3116956 141.4213538   0.0000000
 108.3116956 400.0000000   0.0000000
 109.2860100 -99.0000000   0.0000000
 109.2860100 -49.5000000   0.0000000
 109.2860100   0.0000000   0.0011316
 109.2860100 141.4213538   0.0000000
 109.2860100 400.0000000   0.0000000
 110.2632286 -99.0000000   0.0000000
 110.2632286 -49.5000000   0.0000000
 110.2632286   0.0000000   0.0014059
 110.2632286 141.4213538   0.0000000
 110.2632286 400.0000000   0.0000000
 111.2433426 -99.0000000   0.0000000
 111.2433426 -49.5000000   0.0000000
 111.2433426   0.0000000   0.0011904
 111.2433426 141.4213538   0.0000000
 111.2433426 400.0000000   0.0000000
 112.2263435 -99.0000000   0.0000000
 112.2263435 -49.5000000   0.0000000
 112.2263435   0.0000000   0.0012206
 112.2263435 141.4213538   0.0000000
 112.2263435 400.0000000   0.0000000
 113.2122230 -99.0000000   0.0000000
 113.2122230 -49.5000000   0.0000000
 113.2122230   0.0000000   0.0016471
 113.2122230 141.4213538   0.0000000
 113.2122230 400.0000000   0.0000000
 114.2009726 -99.0000000   0.0000000
 114.2009726 -49.5000000   0.0000000
 114.2009726   0.0000000   0.0011617
 114.2009726 141.4213538   0.0000000
 114.2009726 400.0000000   0.0000000
 115.1925839 -99.0000000   0.0000000
 115.1925839 -49.5000000   0.0000000
 115.1925839   0.0000000   0.0015706
 115.1925839 141.4213538   0.0000000
 115.1925839 400.0000000   0.0000000
 116.1870489 -99.0000000   0.0000000
 116.1870489 -49.5000000   0.0000000
 116.1870489   0.0000000   0.0015800
 116.1870489 141.4213538   0.0000000
 116.1870489 400.0000000   0.0000000
 117.1843592 -99.0000000   0.0000000
 117.1843592 -49.5000000   0.0000000
 117.1843592   0.0000000   0.0016077
 117.1843592 141.4213538   0.0000000
 117.1843592 400.0000000   0.0000000
 118.1845068 -99.0000000   0.0000000
 118.1845068 -49.5000000   0.0000000
 118.1845068   0.0000000   0.0014568
 118.1845068 141.4213538   0.0000000
 118.1845068 400.0000000   0.0000000
 119.1874838 -99.0000000   0.0000000
 119.1874838 -49.5000000   0.0000000
 119.1874838   0.0000000   0.0017583
 119.1874838 141.4213538   0.0000000
 119.1874838 400.0000000   0.0000000
 120.1932820 -99.0000000   0.0000000
 120.1932820 -49.5000000   0.0000000
 120.1932820   0.0000000   0.0016685
 120.1932820 141.4213538   0.0000000
 120.1932820 400.0000000   0.0000000
 121.2018937 -99.0000000   0.0000000
 121.2018937 -49.5000000   0.0000000
 121.2018937   0.0000000   0.0015490
 121.2018937 141.4213538   0.0000000
 121.2018937 400.0000000   0.0000000
 122.2133110 -99.0000000   0.0000000
 122.2133110 -49.5000000   0.0000000
 122.2133110   0.0000000   0.0013093
 122.2133110 141.4213538   0.0000000
 122.2133110 400.0000000   0.0000000
 123.2275261 -99.0000000   0.0000000
 123.2275261 -49.5000000   0.0000000
 123.2275261   0.0000000   0.0013409
 123.2275261 141.4213538   0.0000000
 123.2275261 400.0000000   0.0000000
 124.2445314 -99.0000000   0.0000000
 124.2445314 -49.5000000   0.0000000
 124.2445314   0.0000000   0.0013535
 124.2445314 141.4213538   0.0000000
 124.2445314 400.0000000   0.0000000
 125.2643192 -99.0000000   0.0000000
 125.2643192 -49.5000000   0.0000000
 125.2643192   0.0000000   0.0015957
 125.2643192 141.4213538   0.0000000
 125.2643192 400.0000000   0.0000000
 126.2868819 -99.0000000   0.0000000
 126.2868819 -49.5000000   0.0000000
 126.2868819   0.0000000   0.0015365
 126.2868819 141.4213538   0.0000000
 126.2868819 400.0000000   0.0000000
 127.3122121 -99.0000000   0.0000000
 127.3122121 -49.5000000   0.0000000
 127.3122121   0.0000000   0.0016788
 127.3122121 141.4213538   0.0000000
 127.3122121 400.0000000   0.0000000
 128.3403022 -99.0000000   0.0000000
 128.3403022 -49.5000000   0.0000000
 128.3403022   0.0000000   0.0014527
 128.3403022 141.4213538   0.0000000
 128.3403022 400.0000000   0.0000000
 129.3711449 -99.0000000   0.0000000
 129.3711449 -49.5000000   0.0000000
 129.3711449   0.0000000   0.0017308
 129.3711449 141.4213538   0.0000000
 129.3711449 400.0000000   0.0000000
 130.4047329 -99.0000000   0.0000000
 130.4047329 -49.5000000   0.0000000
 130.4047329   0.0000000   0.0017122
 130.4047329 141.4213538   0.0000000
 130.4047329 400.0000000   0.0000000
 131.4410589 -99.0000000   0.0000000
 131.4410589 -49.5000000   0.0000000
 131.4410589   0.0000000   0.0017909
 131.4410589 141.4213538   0.0000000
 131.4410589 400.0000000   0.0000000
 132.4801157 -99.0000000   0.0000000
 132.4801157 -49.5000000   0.0000000
 132.4801157   0.0000000   0.0017843
 132.4801157 141.4213538   0.0000000
 132.4801157 400.0000000   0.0000000
 133.5218961 -99.0000000   0.0000000
 133.5218961 -49.5000000   0.0000000
 133.5218961   0.0000000   0.0019722
 133.5218961 141.4213538   0.0000000
 133.5218961 400.0000000   0.0000000
 134.5663930 -99.0000000   0.0000000
 134.5663930 -49.5000000   0.0000000
 134.5663930   0.0000000   0.0020312
 134.5663930 141.4213538   0.0000000
 134.5663930 400.0000000   0.0000000
 135.6135993 -99.0000000   0.0000000
 135.6135993 -49.5000000   0.0000000
 135.6135993   0.0000000   0.0022628
 135.6135993 141.4213538   0.0000000
 135.6135993 400.0000000   0.0000000
 136.6635081 -99.0000000   0.0000000
 136.6635081 -49.5000000   0.0000000
 136.6635081   0.0000000   0.0022146
 136.6635081 141.4213538   0.0000000
 136.6635081 400.0000000   0.0000000
 137.7161125 -99.0000000   0.0000000
 137.7161125 -49.5000000   0.0000000
 137.7161125   0.0000000   0.0027103
 137.7161125 141.4213538   0.0000000
 137.7161125 400.0000000   0.0000000
 138.7714055 -99.0000000   0.0000000
 138.7714055 -49.5000000   0.0000000
 138.7714055   0.0000000   0.0025278
 138.7714055 141.4213538   0.0000000
 138.7714055 400.0000000   0.0000000
 139.8293804 -99.0000000   0.0000000
 139.8293804 -49.5000000   0.0000000
 139.8293804   0.0000000   0.0030958
 139.8293804 141.4213538   0.0000000
 139.8293804 400.0000000   0.0000000
 140.8900303 -99.0000000   0.0000000
 140.8900303 -49.5000000   0.0000000
 140.8900303   0.0000000   0.0030816
 140.8900303 141.4213538   0.0000000
 140.8900303 400.0000000   0.0000000
 141.9533485 -99.0000000   0.0000000
 141.9533485 -49.5000000   0.0000000
 141.9533485   0.0000000   0.0030870
 141.9533485 141.4213538   0.0000000
 141.9533485 400.0000000   0.0000000
 143.0193283 -99.0000000   0.0000000
 143.0193283 -49.5000000   0.0000000
 143.0193283   0.0000000   0.0030957
 143.0193283 141.4213538   0.0000000
 143.0193283 400.0000000   0.0000000
 144.0879631 -99.0000000   0.0000000
 144.0879631 -49.5000000   0.0000000
 144.0879631   0.0000000   0.0028434
 144.0879631 141.4213538   0.0000000
 144.0879631 400.0000000   0.0000000
 145.1592463 -99.0000000   0.0000000
 145.1592463 -49.5000000   0.0000000
 145.1592463   0.0000000   0.0042500
 145.1592463 141.4213538   0.0000000
 145.1592463 400.0000000   0.0000000
 146.2331715 -99.0000000   0.0000000
 146.2331715 -49.5000000   0.0000000
 146.2331715   0.0000000   0.0035032
 146.2331715 141.4213538   0.0000000
 146.2331715 400.0000000   0.0000000
 147.3097320 -99.0000000   0.0000000
 147.3097320 -49.5000000   0.0000000
 147.3097320   0.0000000   0.0039460
 147.3097320 141.4213538   0.0000000
 147.3097320 400.0000000   0.0000000
 148.3889215 -99.0000000   0.0000000
 148.3889215 -49.5000000   0.0000000
 148.3889215   0.0000000   0.0044222
 148.3889215 141.4213538   0.0000000
 148.3889215 400.0000000   0.0000000
 149.4707336 -99.0000000   0.0000000
 149.4707336 -49.5000000   0.0000000
 149.4707336   0.0000000   0.0047672
 149.4707336 141.4213538   0.0000000
 149.4707336 400.0000000   0.0000000
 150.5551619 -99.0000000   0.0000000
 150.5551619 -49.5000000   0.0000000
 150.5551619   0.0000000   0.0054136
 150.5551619 141.4213538   0.0000000
 150.5551619 400.0000000   0.0000000
 151.6422002 -99.0000000   0.0000000
 151.6422002 -49.5000000   0.0000000
 151.6422002   0.0000000   0.0063031
 151.6422002 141.4213538   0.0000000
 151.6422002 400.0000000   0.0000000
 152.7318421 -99.0000000   0.0000000
 152.7318421 -49.5000000   0.0000000
 152.7318421   0.0000000   0.0066912
 152.7318421 141.4213538   0.0000000
 152.7318421 400.0000000   0.0000000
 153.8240816 -99.0000000   0.0000000
 153.8240816 -49.5000000   0.0000000
 153.8240816   0.0000000   0.0079952
 153.8240816 141.4213538   0.0000000
 153.8240816 400.0000000   0.0000000
 154.9189123 -99.0000000   0.0000000
 154.9189123 -49.5000000   0.0000000
 154.9189123   0.0000000   0.0079437
 154.9189123 141.4213538   0.0000000
 154.9189123 400.0000000   0.0000000
 156.0163283 -99.0000000   0.0000000
 156.0163283 -49.5000000   0.0000000
 156.0163283   0.0000000   0.0078515
 156.0163283 141.4213538   0.0000000
 156.0163283 400.0000000   0.0000000
 157.1163234 -99.0000000   0.0000000
 157.1163234 -49.5000000   0.0000000
 157.1163234   0.0000000   0.0061576
 157.1163234 141.4213538   0.0000000
 157.1163234 400.0000000   0.0000000
 158.2188916 -99.0000000   0.0000000
 158.2188916 -49.5000000   0.0000000
 158.2188916   0.0000000   0.0064443
 158.2188916 141.4213538   0.0000000
 158.2188916 400.0000000   0.0000000
 159.3240269 -99.0000000   0.0000000
 159.3240269 -49.5000000   0.0000000
 159.3240269   0.0000000   0.0057456
 159.3240269 141.4213538   0.0000000
 159.3240269 400.0000000   0.0000000
 160.4317233 -99.0000000   0.0000000
 160.4317233 -49.5000000   0.0000000
 160.4317233   0.0000000   0.0052746
 160.4317233 141.4213538   0.0000000
 160.4317233 400.0000000   0.0000000
 161.5419750 -99.0000000   0.0000000
 161.5419750 -49.5000000   0.0000000
 161.5419750   0.0000000   0.0066164
 161.5419750 141.4213538   0.0000000
 161.5419750 400.0000000   0.0000000
 162.6547761 -99.0000000   0.0000000
 162.6547761 -49.5000000   0.0000000
 162.6547761   0.0000000   0.0060691
 162.6547761 141.4213538   0.0000000
 162.6547761 400.0000000   0.0000000
 163.7701207 -99.0000000   0.0000000
 163.7701207 -49.5000000   0.0000000
 163.7701207   0.0000000   0.0057202
 163.7701207 141.4213538   0.0000000
 163.7701207 400.0000000   0.0000000
 164.8880031 -99.0000000   0.0000000
 164.8880031 -49.5000000   0.0000000
 164.8880031   0.0000000   0.0054688
 164.8880031 141.4213538   0.0000000
 164.8880031 400.0000000   0.0000000
 166.0084174 -99.0000000   0.0000000
 166.0084174 -49.5000000   0.0000000
 166.0084174   0.0000000   0.0054596
 166.0084174 141.4213538   0.0000000
 166.0084174 400.0000000   0.0000000
 167.1313581 -99.0000000   0.0000000
 167.1313581 -49.5000000   0.0000000
 167.1313581   0.0000000   0.0051848
 167.1313581 141.4213538   0.0000000
 167.1313581 400.0000000   0.0000000
 168.2568195 -99.0000000   0.0000000
 168.2568195 -49.5000000   0.0000000
 168.2568195   0.0000000   0.0047756
 168.2568195 141.4213538   0.0000000
 168.2568195 400.0000000   0.0000000
 169.3847958 -99.0000000   0.0000000
 169.3847958 -49.5000000   0.0000000
 169.3847958   0.0000000   0.0050262
 169.3847958 141.4213538   0.0000000
 169.3847958 400.0000000   0.0000000
 170.5152816 -99.0000000   0.0000000
 170.5152816 -49.5000000   0.0000000
 170.5152816   0.0000000   0.0047906
 170.5152816 141.4213538   0.0000000
 170.5152816 400.0000000   0.0000000
 171.6482712 -99.0000000   0.0000000
 171.6482712 -49.5000000   0.0000000
 171.6482712   0.0000000   0.0052128
 171.6482712 141.4213538   0.0000000
 171.6482712 400.0000000   0.0000000
 172.7837591 -99.0000000   0.0000000
 172.7837591 -49.5000000   0.0000000
 172.7837591   0.0000000   0.0042019
 172.7837591 141.4213538   0.0000000
 172.7837591 400.0000000   0.0000000
 173.9217399 -99.0000000   0.0000000
 173.9217399 -49.5000000   0.0000000
 173.9217399   0.0000000   0.0045774
 173.9217399 141.4213538   0.0000000
 173.9217399 400.0000000   0.0000000
 175.0622080 -99.0000000   0.0000000
 175.0622080 -49.5000000   0.0000000
 175.0622080   0.0000000   0.0049228
 175.0622080 141.4213538   0.0000000
 175.0622080 400.0000000   0.0000000
 176.2051582 -99.0000000   0.0000000
 176.2051582 -49.5000000   0.0000000
 176.2051582   0.0000000   0.0044488
 176.2051582 141.4213538   0.0000000
 176.2051582 400.0000000   0.0000000
 177.3505849 -99.0000000   0.0000000
 177.3505849 -49.5000000   0.0000000
 177.3505849   0.0000000   0.0054839
 177.3505849 141.4213538   0.0000000
 177.3505849 400.0000000   0.0000000
 178.4984829 -99.0000000   0.0000000
 178.4984829 -49.5000000   0.0000000
 178.4984829   0.0000000   0.0043866
 178.4984829 141.4213538   0.0000000
 178.4984829 400.0000000   0.0000000
 179.6488469 -99.0000000   0.0000000
 179.6488469 -49.5000000   0.0000000
 179.6488469   0.0000000   0.0051114
 179.6488469 141.4213538   0.0000000
 179.6488469 400.0000000   0.0000000
 180.8016715 -99.0000000   0.0000000
 180.8016715 -49.5000000   0.0000000
 180.8016715   0.0000000   0.0049237
 180.8016715 141.4213538   0.0000000
 180.8016715 400.0000000   0.0000000
 181.9569516 -99.0000000   0.0000000
 181.9569516 -49.5000000   0.0000000
 181.9569516   0.0000000   0.0050885
 181.9569516 141.4213538   0.0000000
 181.9569516 400.0000000   0.0000000
 183.1146819 -99.0000000   0.0000000
 183.1146819 -49.5000000   0.0000000
 183.1146819   0.0000000   0.0064124
 183.1146819 141.4213538   0.0000000
 183.1146819 400.0000000   0.0000000
 184.2748572 -99.0000000   0.0000000
 184.2748572 -49.5000000   0.0000000
 184.2748572   0.0000000   0.0065130
 184.2748572 141.4213538   0.0000000
 184.2748572 400.0000000   0.0000000
 185.4374725 -99.0000000   0.0000000
 185.4374725 -49.5000000   0.0000000
 185.4374725   0.0000000   0.0058983
 185.4374725 141.4213538   0.0000000
 185.4374725 400.0000000   0.0000000
 186.6025225 -99.0000000   0.0000000
 186.6025225 -49.5000000   0.0000000
 186.6025225   0.0000000   0.0056184
 186.6025225 141.4213538   0.0000000
 186.6025225 400.0000000   0.0000000
 187.7700023 -99.0000000   0.0000000
 187.7700023 -49.5000000   0.0000000
 187.7700023   0.0000000   0.0051409
 187.7700023 141.4213538   0.0000000
 187.7700023 400.0000000   0.0000000
 188.9399068 -99.0000000   0.0000000
 188.9399068 -49.5000000   0.0000000
 188.9399068   0.0000000   0.0054206
 188.9399068 141.4213538   0.0000000
 188.9399068 400.0000000   0.0000000
 190.1122309 -99.0000000   0.0000000
 190.1122309 -49.5000000   0.0000000
 190.1122309   0.0000000   0.0053416
 190.1122309 141.4213538   0.0000000
 190.1122309 400.0000000   0.0000000
 191.2869697 -99.0000000   0.0000000
 191.2869697 -49.5000000   0.0000000
 191.2869697   0.0000000   0.0056925
 191.2869697 141.4213538   0.0000000
 191.2869697 400.0000000   0.0000000
 192.4641182 -99.0000000   0.0000000
 192.4641182 -49.5000000   0.0000000
 192.4641182   0.0000000   0.0047754
 192.4641182 141.4213538   0.0000000
 192.4641182 400.0000000   0.0000000
 193.6436716 -99.0000000   0.0000000
 193.6436716 -49.5000000   0.0000000
 193.6436716   0.0000000   0.0048823
 193.6436716 141.4213538   0.0000000
 193.6436716 400.0000000   0.0000000
 194.8256248 -99.0000000   0.0000000
 194.8256248 -49.5000000   0.0000000
 194.8256248   0.0000000   0.0046944
 194.8256248 141.4213538   0.0000000
 194.8256248 400.0000000   0.0000000
 196.0099731 -99.0000000   0.0000000
 196.0099731 -49.5000000   0.0000000
 196.0099731   0.0000000   0.0043777
 196.0099731 141.4213538   0.0000000
 196.0099731 400.0000000   0.0000000
 197.1967116 -99.0000000   0.0000000
 197.1967116 -49.5000000   0.0000000
 197.1967116   0.0000000   0.0044405
 197.1967116 141.4213538   0.0000000
 197.1967116 400.0000000   0.0000000
 198.3858355 -99.0000000   0.0000000
 198.3858355 -49.5000000   0.0000000
 198.3858355   0.0000000   0.0041992
 198.3858355 141.4213538   0.0000000
 198.3858355 400.0000000   0.0000000
 199.5773400 -99.0000000   0.0000000
 199.5773400 -49.5000000   0.0000000
 199.5773400   0.0000000   0.0047637
 199.5773400 141.4213538   0.0000000
 199.5773400 400.0000000   0.0000000
 200.7712204 -99.0000000   0.0000000
 200.7712204 -49.5000000   0.0000000
 200.7712204   0.0000000   0.0037108
 200.7712204 141.4213538   0.0000000
 200.7712204 400.0000000   0.0000000
 201.9674720 -99.0000000   0.0000000
 201.9674720 -49.5000000   0.0000000
 201.9674720   0.0000000   0.0040437
 201.9674720 141.4213538   0.0000000
 201.9674720 400.0000000   0.0000000
 203.1660901 -99.0000000   0.0000000
 203.1660901 -49.5000000   0.0000000
 203.1660901   0.0000000   0.0038150
 203.1660901 141.4213538   0.0000000
 203.1660901 400.0000000   0.0000000
 204.3670700 -99.0000000   0.0000000
 204.3670700 -49.5000000   0.0000000
 204.3670700   0.0000000   0.0038016
 204.3670700 141.4213538   0.0000000
 204.3670700 400.0000000   0.0000000
 205.5704070 -99.0000000   0.0000000
 205.5704070 -49.5000000   0.0000000
 205.5704070   0.0000000   0.0039613
 205.5704070 141.4213538   0.0000000
 205.5704070 400.0000000   0.0000000
 206.7760966 -99.0000000   0.0000000
 206.7760966 -49.5000000   0.0000000
 206.7760966   0.0000000   0.0038905
 206.7760966 141.4213538   0.0000000
 206.7760966 400.0000000   0.0000000
 207.9841343 -99.0000000   0.0000000
 207.9841343 -49.5000000   0.0000000
 207.9841343   0.0000000   0.0038111
 207.9841343 141.4213538   0.0000000
 207.9841343 400.0000000   0.0000000
 209.1945153 -99.0000000   0.0000000
 209.1945153 -49.5000000   0.0000000
 209.1945153   0.0000000   0.0041464
 209.1945153 141.4213538   0.0000000
 209.1945153 400.0000000   0.0000000
 210.4072352 -99.0000000   0.0000000
 210.4072352 -49.5000000   0.0000000
 210.4072352   0.0000000   0.0036712
 210.4072352 141.4213538   0.0000000
 210.4072352 400.0000000   0.0000000
 211.6222896 -99.0000000   0.0000000
 211.6222896 -49.5000000   0.0000000
 211.6222896   0.0000000   0.0040896
 211.6222896 141.4213538   0.0000000
 211.6222896 400.0000000   0.0000000
 212.8396739 -99.0000000   0.0000000
 212.8396739 -49.5000000   0.0000000
 212.8396739   0.0000000   0.0045321
 212.8396739 141.4213538   0.0000000
 212.8396739 400.0000000   0.0000000
 214.0593836 -99.0000000   0.0000000
 214.0593836 -49.5000000   0.0000000
 214.0593836   0.0000000   0.0045269
 214.0593836 141.4213538   0.0000000
 214.0593836 400.0000000   0.0000000
 215.2814144 -99.0000000   0.0000000
 215.2814144 -49.5000000   0.0000000
 215.2814144   0.0000000   0.0047566
 215.2814144 141.4213538   0.0000000
 215.2814144 400.0000000   0.0000000
 216.5057619 -99.0000000   0.0000000
 216.5057619 -49.5000000   0.0000000
 216.5057619   0.0000000   0.0043139
 216.5057619 141.4213538   0.0000000
 216.5057619 400.0000000   0.0000000
 217.7324216 -99.0000000   0.0000000
 217.7324216 -49.5000000   0.0000000
 217.7324216   0.0000000   0.0039339
 217.7324216 141.4213538   0.0000000
 217.7324216 400.0000000   0.0000000
 218.9613892 -99.0000000   0.0000000
 218.9613892 -49.5000000   0.0000000
 218.9613892   0.0000000   0.0046425
 218.9613892 141.4213538   0.0000000
 218.9613892 400.0000000   0.0000000
 220.1926605 -99.0000000   0.0000000
 220.1926605 -49.5000000   0.0000000
 220.1926605   0.0000000   0.0041652
 220.1926605 141.4213538   0.0000000
 220.1926605 400.0000000   0.0000000
 221.4262310 -99.0000000   0.0000000
 221.4262310 -49.5000000   0.0000000
 221.4262310   0.0000000   0.0038958
 221.4262310 141.4213538   0.0000000
 221.4262310 400.0000000   0.0000000
 222.6620966 -99.0000000   0.0000000
 222.6620966 -49.5000000   0.0000000
 222.6620966   0.0000000   0.0038218
 222.6620966 141.4213538   0.0000000
 222.6620966 400.0000000   0.0000000
 223.9002529 -99.0000000   0.0000000
 223.9002529 -49.5000000   0.0000000
 223.9002529   0.0000000   0.0035006
 223.9002529 141.4213538   0.0000000
 223.9002529 400.0000000   0.0000000
 225.1406957 -99.0000000   0.0000000
 225.1406957 -49.5000000   0.0000000
 225.1406957   0.0000000   0.0034284
 225.1406957 141.4213538   0.0000000
 225.1406957 400.0000000   0.0000000
 226.3834209 -99.0000000   0.0000000
 226.3834209 -49.5000000   0.0000000
 226.3834209   0.0000000   0.0035163
 226.3834209 141.4213538   0.0000000
 226.3834209 400.0000000   0.0000000
 227.6284243 -99.0000000   0.0000000
 227.6284243 -49.5000000   0.0000000
 227.6284243   0.0000000   0.0035464
 227.6284243 141.4213538   0.0000000
 227.6284243 400.0000000   0.0000000
 228.8757016 -99.0000000   0.0000000
 228.8757016 -49.5000000   0.0000000
 228.8757016   0.0000000   0.0035954
 228.8757016 141.4213538   0.0000000
 228.8757016 400.0000000   0.0000000
 230.1252487 -99.0000000   0.0000000
 230.1252487 -49.5000000   0.0000000
 230.1252487   0.0000000   0.0032472
 230.1252487 141.4213538   0.0000000
 230.1252487 400.0000000   0.0000000
 231.3770616 -99.0000000   0.0000000
 231.3770616 -49.5000000   0.0000000
 231.3770616   0.0000000   0.0035316
 231.3770616 141.4213538   0.0000000
 231.3770616 400.0000000   0.0000000
 232.6311361 -99.0000000   0.0000000
 232.6311361 -49.5000000   0.0000000
 232.6311361   0.0000000   0.0035910
 232.6311361 141.4213538   0.0000000
 232.6311361 400.0000000   0.0000000
 233.8874682 -99.0000000   0.0000000
 233.8874682 -49.5000000   0.0000000
 233.8874682   0.0000000   0.0032469
 233.8874682 141.4213538   0.0000000
 233.8874682 400.0000000   0.0000000
 235.1460538 -99.0000000   0.0000000
 235.1460538 -49.5000000   0.0000000
 235.1460538   0.0000000   0.0034760
 235.1460538 141.4213538   0.0000000
 235.1460538 400.0000000   0.0000000
 236.4068889 -99.0000000   0.0000000
 236.4068889 -49.5000000   0.0000000
 236.4068889   0.0000000   0.0031781
 236.4068889 141.4213538   0.0000000
 236.4068889 400.0000000   0.0000000
 237.6699694 -99.0000000   0.0000000
 237.6699694 -49.5000000   0.0000000
 237.6699694   0.0000000   0.0034265
 237.6699694 141.4213538   0.0000000
 237.6699694 400.0000000   0.0000000
 238.9352915 -99.0000000   0.0000000
 238.9352915 -49.5000000   0.0000000
 238.9352915   0.0000000   0.0040494
 238.9352915 141.4213538   0.0000000
 238.9352915 400.0000000   0.0000000
 240.2028510 -99.0000000   0.0000000
 240.2028510 -49.5000000   0.0000000
 240.2028510   0.0000000   0.0029835
 240.2028510 141.4213538   0.0000000
 240.2028510 400.0000000   0.0000000
 241.4726442 -99.0000000   0.0000000
 241.4726442 -49.5000000   0.0000000
 241.4726442   0.0000000   0.0032691
 241.4726442 141.4213538   0.0000000
 241.4726442 400.0000000   0.0000000
 242.7446670 -99.0000000   0.0000000
 242.7446670 -49.5000000   0.0000000
 242.7446670   0.0000000   0.0030845
 242.7446670 141.4213538   0.0000000
 242.7446670 400.0000000   0.0000000
 244.0189156 -99.0000000   0.0000000
 244.0189156 -49.5000000   0.0000000
 244.0189156   0.0000000   0.0033426
 244.0189156 141.4213538   0.0000000
 244.0189156 400.0000000   0.0000000
 245.2953861 -99.0000000   0.0000000
 245.2953861 -49.5000000   0.0000000
